cluster	gene
cluster:134313	25603
cluster:134314	498736
cluster:134314	7280
cluster:134314	22151
cluster:134316	305275
cluster:134317	294312
cluster:134317	74116
cluster:134317	221476
cluster:134318	154872
cluster:134319	408062
cluster:134319	100912294
cluster:134320	400736
cluster:134320	65121
cluster:134320	65122
cluster:134321	112415
cluster:134321	284323
cluster:134321	545938
cluster:134322	546049
cluster:134322	381438
cluster:134323	20287
cluster:134323	24769
cluster:134324	668039
cluster:134324	628308
cluster:134324	626832
cluster:134324	626848
cluster:134324	665001
cluster:134324	102640477
cluster:134324	665211
cluster:134324	100043915
cluster:134324	100303732
cluster:134324	329575
cluster:134324	79973
cluster:134324	100039060
cluster:134324	100043381
cluster:134324	100909622
cluster:134324	100043387
cluster:134324	667962
cluster:134325	79576
cluster:134325	67050
cluster:134325	298342
cluster:134326	298352
cluster:134326	100364002
cluster:134326	296535
cluster:134327	289315
cluster:134327	163859
cluster:134327	208768
cluster:134328	298621
cluster:134328	502995
cluster:134328	502996
cluster:134329	100912029
cluster:134329	294066
cluster:134329	499339
cluster:134331	498538
cluster:134331	66854
cluster:134331	23087
cluster:134332	8350
cluster:134332	102549173
cluster:134332	319149
cluster:134333	11648
cluster:134333	64621
cluster:134333	248
cluster:134334	102724594
cluster:134334	7307
cluster:134335	574028
cluster:134336	670550
cluster:134336	70831
cluster:134336	432602
cluster:134337	363076
cluster:134337	100359731
cluster:134338	70887
cluster:134338	100909986
cluster:134341	641620
cluster:134341	100503992
cluster:134342	74670
cluster:134342	102555377
cluster:134343	13806
cluster:134343	433182
cluster:134343	24333
cluster:134343	2023
cluster:134349	545366
cluster:134350	546282
cluster:134350	100043216
cluster:134350	619991
cluster:134350	625508
cluster:134350	100042144
cluster:134350	100039467
cluster:134350	100042109
cluster:134350	100039550
cluster:134350	100039585
cluster:134350	546272
cluster:134350	666161
cluster:134350	100039324
cluster:134350	100040894
cluster:134350	100040867
cluster:134350	100040789
cluster:134350	100039240
cluster:134350	666096
cluster:134350	100039377
cluster:134350	666122
cluster:134350	666135
cluster:134350	666151
cluster:134350	75140
cluster:134350	625210
cluster:134350	22526
cluster:134350	100040317
cluster:134350	664829
cluster:134350	100039003
cluster:134350	100039120
cluster:134350	100042175
cluster:134350	100039030
cluster:134350	100038997
cluster:134350	382275
cluster:134350	100039055
cluster:134350	100038977
cluster:134350	100039065
cluster:134350	382277
cluster:134350	626315
cluster:134350	626274
cluster:134351	289752
cluster:134352	224912
cluster:134352	301112
cluster:134353	301165
cluster:134353	224876
cluster:134353	100359586
cluster:134354	74437
cluster:134354	317590
cluster:134355	362836
cluster:134356	501194
cluster:134361	26140
cluster:134361	362415
cluster:134361	101100
cluster:134369	667
cluster:134384	29328
cluster:134384	2879
cluster:134384	625249
cluster:134398	384569
cluster:134398	4858
cluster:134398	292681
cluster:134399	100504164
cluster:134399	291823
cluster:134402	140662
cluster:134402	498555
cluster:134402	100911575
cluster:134404	114142
cluster:134407	102443351
cluster:134420	689161
cluster:134420	23710
cluster:134420	57436
cluster:134421	55677
cluster:134421	291705
cluster:134421	73473
cluster:134424	26762
cluster:134426	497921
cluster:134426	380701
cluster:134430	501658
cluster:134430	100912478
cluster:134430	67048
cluster:134432	6430
cluster:134437	116551
cluster:134437	5163
cluster:134437	228026
cluster:134438	100359916
cluster:134440	70248
cluster:134442	8348
cluster:134442	319188
cluster:134442	291157
cluster:134444	441273
cluster:134444	729597
cluster:134444	100310812
cluster:134445	690343
cluster:134445	125893
cluster:134446	6432
cluster:134446	225027
cluster:134446	362687
cluster:134447	291034
cluster:134447	63933
cluster:134447	76137
cluster:134448	552900
cluster:134448	654483
cluster:134448	100363408
cluster:134461	8365
cluster:134461	500351
cluster:134461	319160
cluster:134463	8367
cluster:134464	544973
cluster:134466	100912564
cluster:134466	8370
cluster:134466	326620
cluster:134468	319158
cluster:134468	121504
cluster:134468	680097
cluster:134472	8968
cluster:134472	319153
cluster:134474	319159
cluster:134474	8362
cluster:134474	102551184
cluster:134475	625328
cluster:134475	100360868
cluster:134475	126961
cluster:134476	8329
cluster:134477	679994
cluster:134478	100041230
cluster:134478	8360
cluster:134478	502913
cluster:134479	680498
cluster:134479	8356
cluster:134479	97908
cluster:134480	319171
cluster:134480	364723
cluster:134481	319156
cluster:134481	291152
cluster:134481	8359
cluster:134482	69386
cluster:134482	679983
cluster:134482	8294
cluster:134485	97114
cluster:134485	310678
cluster:134485	8355
cluster:134487	8351
cluster:134487	691496
cluster:134487	360198
cluster:134489	653604
cluster:134489	319148
cluster:134489	684762
cluster:134491	319150
cluster:134491	684841
cluster:134491	8357
cluster:134492	8363
cluster:134492	64627
cluster:134492	319157
cluster:134493	295277
cluster:134493	8366
cluster:134493	320332
cluster:134494	326619
cluster:134494	554313
cluster:134495	15077
cluster:134495	8352
cluster:134496	8354
cluster:134496	319151
cluster:134496	684819
cluster:134500	260297
cluster:134500	406167
cluster:134501	362782
cluster:134501	10858
cluster:134501	13116
cluster:134504	100360977
cluster:134504	268373
cluster:134504	100911252
cluster:134504	25518
cluster:134504	5478
cluster:134506	500959
cluster:134506	498731
cluster:134506	24849
cluster:134508	102551265
cluster:134508	78459
cluster:134509	228715
cluster:134509	296207
cluster:134510	54825
cluster:134510	291002
cluster:134510	268663
cluster:134511	380730
cluster:134511	287750
cluster:134512	380882
cluster:134512	667552
cluster:134512	667693
cluster:134513	289728
cluster:134513	381633
cluster:134514	381933
cluster:134515	434903
cluster:134515	4113
cluster:134515	302744
cluster:134516	101835
cluster:134516	102555051
cluster:134518	296197
cluster:134518	502674
cluster:134519	246060
cluster:134519	12577
cluster:134520	380845
cluster:134521	619303
cluster:134521	628053
cluster:134522	619326
cluster:134522	498300
cluster:134523	619345
cluster:134523	100912042
cluster:134524	368204
cluster:134524	689090
cluster:134524	433278
cluster:134524	100129128
cluster:134524	98582
cluster:134527	22143
cluster:134527	10376
cluster:134528	308310
cluster:134529	287382
cluster:134529	76293
cluster:134529	4239
cluster:134530	56438
cluster:134530	300084
cluster:134531	74673
cluster:134531	498146
cluster:134533	17999
cluster:134533	25489
cluster:134534	245936
cluster:134535	100504232
cluster:134535	66289
cluster:134535	289243
cluster:134536	67862
cluster:134536	303180
cluster:134536	79169
cluster:134537	685912
cluster:134537	20754
cluster:134538	100034253
cluster:134538	54552
cluster:134538	237107
cluster:134539	679221
cluster:134539	212307
cluster:134540	72400
cluster:134540	54984
cluster:134540	305963
cluster:134542	314660
cluster:134542	55611
cluster:134543	6628
cluster:134543	171365
cluster:134543	20638
cluster:134544	100909963
cluster:134544	6923
cluster:134545	245263
cluster:134546	545471
cluster:134546	102547920
cluster:134546	100271882
cluster:134546	100216455
cluster:134547	100910370
cluster:134547	26962
cluster:134547	100360117
cluster:134548	231769
cluster:134548	6433
cluster:134548	304431
cluster:134549	100912026
cluster:134549	619560
cluster:134549	100912405
cluster:134549	100360095
cluster:134550	100360601
cluster:134552	212276
cluster:134552	102549842
cluster:134554	690585
cluster:134554	10189
cluster:134555	50783
cluster:134555	290647
cluster:134556	26097
cluster:134571	75097
cluster:134571	100359803
cluster:134571	237009
cluster:134583	100986
cluster:134583	246150
cluster:134584	100911660
cluster:134584	294071
cluster:134585	171281
cluster:134585	314304
cluster:134585	641371
cluster:134586	501621
cluster:134586	170722
cluster:134587	641640
cluster:134587	266620
cluster:134588	93724
cluster:134588	498850
cluster:134588	26025
cluster:134590	296234
cluster:134590	296235
cluster:134590	689220
cluster:134590	689168
cluster:134591	100912195
cluster:134591	501625
cluster:134594	245937
cluster:134595	641628
cluster:134595	545475
cluster:134596	244332
cluster:134596	641627
cluster:134597	654459
cluster:134597	641644
cluster:134598	319579
cluster:134598	641641
cluster:134599	641645
cluster:134600	100504014
cluster:134600	498660
cluster:134601	641654
cluster:134602	79966
cluster:134603	245910
cluster:134603	503614
cluster:134605	245939
cluster:134606	100861734
cluster:134606	101055632
cluster:134606	100040357
cluster:134606	102636501
cluster:134606	102638579
cluster:134606	102632909
cluster:134606	100040363
cluster:134606	102633451
cluster:134606	102639024
cluster:134606	100861637
cluster:134606	102639490
cluster:134606	102637516
cluster:134606	102639559
cluster:134606	101055735
cluster:134606	102636418
cluster:134606	102634493
cluster:134606	102636532
cluster:134606	101055766
cluster:134606	101055773
cluster:134606	102640051
cluster:134606	102640053
cluster:134606	100042578
cluster:134606	100042594
cluster:134606	102635961
cluster:134606	102637051
cluster:134606	102635480
cluster:134606	100039904
cluster:134606	100039905
cluster:134606	102633842
cluster:134606	102632745
cluster:134606	102638101
cluster:134606	100040712
cluster:134606	100041345
cluster:134606	102637173
cluster:134606	100504642
cluster:134606	102640728
cluster:134606	102635718
cluster:134606	102637123
cluster:134606	380994
cluster:134606	100039842
cluster:134606	102639708
cluster:134606	102635653
cluster:134606	102639094
cluster:134606	100038971
cluster:134606	382301
cluster:134606	102633256
cluster:134606	102632829
cluster:134606	102633761
cluster:134606	100042201
cluster:134606	100042279
cluster:134606	101056210
cluster:134606	101056194
cluster:134606	102638610
cluster:134606	101056116
cluster:134606	100042417
cluster:134606	100861881
cluster:134606	102640915
cluster:134606	102638793
cluster:134606	102632608
cluster:134606	102638870
cluster:134606	102633642
cluster:134606	102631559
cluster:134606	102634188
cluster:134606	73329
cluster:134606	101056109
cluster:134606	102639825
cluster:134606	102639895
cluster:134606	101055902
cluster:134606	100041309
cluster:134606	100042110
cluster:134606	100861839
cluster:134606	100862025
cluster:134606	100862125
cluster:134606	100861906
cluster:134606	100861973
cluster:134609	680702
cluster:134609	622473
cluster:134610	170512
cluster:134610	52668
cluster:134613	9669
cluster:134613	308306
cluster:134613	226982
cluster:134623	5644
cluster:134623	436522
cluster:134624	7756
cluster:134624	22680
cluster:134624	303763
cluster:134625	283948
cluster:134625	621239
cluster:134626	11155
cluster:134626	24131
cluster:134627	100506084
cluster:134627	51326
cluster:134628	15382
cluster:134629	52897
cluster:134629	287847
cluster:134630	626391
cluster:134630	102548800
cluster:134631	100041420
cluster:134631	630579
cluster:134631	102549001
cluster:134632	14030
cluster:134632	100912481
cluster:134635	213027
cluster:134635	304201
cluster:134636	310839
cluster:134636	214459
cluster:134637	100132396
cluster:134637	728957
cluster:134640	646962
cluster:134643	148137
cluster:134644	66869
cluster:134644	7644
cluster:134644	100361114
cluster:134646	140453
cluster:134647	292777
cluster:134654	208043
cluster:134654	100359816
cluster:134655	199746
cluster:134656	50854
cluster:134658	3024
cluster:134659	503841
cluster:134659	245909
cluster:134660	66268
cluster:134660	100365921
cluster:134660	84992
cluster:134662	25476
cluster:134662	16859
cluster:134662	284194
cluster:134663	280
cluster:134663	109959
cluster:134663	100043686
cluster:134663	497039
cluster:134663	100043684
cluster:134663	100043688
cluster:134664	3178
cluster:134664	29578
cluster:134676	60682
cluster:134676	98366
cluster:134676	684800
cluster:134692	18169
cluster:134697	13119
cluster:134697	298423
cluster:134697	24306
cluster:134711	7155
cluster:134711	361100
cluster:134711	21974
cluster:134718	68028
cluster:134718	361923
cluster:134719	367869
cluster:134736	27632
cluster:134736	7936
cluster:134739	25260
cluster:134739	14871
cluster:134740	78303
cluster:134740	3017
cluster:134740	303175
cluster:134741	10199
cluster:134741	293828
cluster:134741	67973
cluster:134742	113457
cluster:134742	7278
cluster:134743	14933
cluster:134743	79223
cluster:134745	300802
cluster:134745	691658
cluster:134745	68318
cluster:134758	293019
cluster:134759	498236
cluster:134760	498971
cluster:134760	74703
cluster:134761	362505
cluster:134761	20301
cluster:134772	665622
cluster:134772	665596
cluster:134772	100359692
cluster:134772	8345
cluster:134785	17436
cluster:134785	24552
cluster:134785	4199
cluster:134804	801
cluster:134804	805
cluster:134804	808
cluster:134830	498196
cluster:134838	66897
cluster:134838	79612
cluster:134838	686240
cluster:134867	29565
cluster:134867	13629
cluster:134867	1938
cluster:134887	73318
cluster:134887	79435
cluster:134887	51619
cluster:134891	100361756
cluster:134916	70202
cluster:134916	498691
cluster:134950	6817
cluster:134955	102638183
cluster:134982	100042335
cluster:134982	100361715
cluster:134984	100363452
cluster:134984	101055915
cluster:134997	501659
cluster:134997	100912059
cluster:135010	680385
cluster:135015	100042786
cluster:135015	100038992
cluster:135027	146802
cluster:135073	292778
cluster:135114	22186
cluster:135114	64156
cluster:135207	100910557
cluster:135207	56395
cluster:135259	684969
cluster:135259	653269
cluster:135281	102635781
cluster:135298	5527
cluster:135303	751812
cluster:135303	19428
cluster:135387	161477
cluster:135387	684988
cluster:135387	100043695
cluster:135423	24669
cluster:135423	19047
cluster:135447	243302
cluster:135447	691532
cluster:135470	71754
cluster:135484	501907
cluster:135484	10720
cluster:135501	122011
cluster:135508	347442
cluster:135511	679794
cluster:135584	4082
cluster:135593	284443
cluster:135594	751864
cluster:135597	408067
cluster:135597	238692
cluster:135601	503442
cluster:135601	503441
cluster:135601	302748
cluster:135601	4115
cluster:135604	84707
cluster:135605	300850
cluster:135605	100909835
cluster:135605	14860
cluster:135610	229927
cluster:135610	499721
cluster:135613	12069
cluster:135613	55859
cluster:135613	363498
cluster:135615	689284
cluster:135615	685963
cluster:135615	690468
cluster:135616	306487
cluster:135617	768206
cluster:135619	498890
cluster:135619	100909833
cluster:135620	287746
cluster:135620	57778
